EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1188464,NEW MADRID CO.,MOREHOUSE,05/26/2024,624,Tornado, ,EF1,0,0,1000,0,MO,CST-6, ,191491,C,143,PAH,0,0,NWS Storm Survey, ,0.31,200,4,ENE,5,ENE,MOREHOUSE,05/26/2024,625,36.8647,-89.6044,36.8669,-89.5995,"An EF-3 tornado (max EF-1 for this second New Madrid County portion) formed in Stoddard County, then tracked northeastward through New Madrid County into Scott County at Butler St in southwest Sikeston, then crossing back briefly into New Madrid County. The track goes through Branum St, crossing back over to Scott County at Montgomery St where a tree was snapped. Peak winds for this second New Madrid portion were 100 mph.","The second major severe weather outbreak for the month occurred on the 26th for the Quad State region. On the synoptic scale, a shortwave trough centered in the middle of the country with a 60 kt mid-level jet moved across northern Arkansas. A weak surface low was moving into SE Missouri during the morning with a secondary low located further northwest. A warm frontal boundary was draped across our area. A bowing line progressed east across SE Missouri into W Kentucky and far S Illinois between 0500-1000CST, followed by a mostly sub-severe second line that exited the region by 1300CST. The environment recovered producing fuel for more severe storms, starting with supercells 1800-2100CST with a line of storms moving east-southeastward across the entire Quad State after 1900CST, crossing through by midnight. Across the Quad State, this event produced the record for most tornado track miles in a single day in office history, along with the second most warnings issued in a day (just behind the May 8, 2024 event). Widespread straight-line wind and tornado damage resulted in over 100,000 customers without power across the Quad State. ||For the morning, MLCAPE values at 0700CST were 1000-2500 J/kg in SE Missouri. Effective bulk shear was 40-50 kts with STP of 1-3. Precipitable water was 1.6-1.9 inches, allowing for torrential rainfall rates.||The morning round of storms produced widespread straight-line wind damage across the southernmost portions of SE Missouri, especially Ripley to Stoddard Counties. Three strong tornadoes occurred during the early morning in SE Missouri. The first was a long-track EF-2 tornado beginning in Oregon County, then crossed the entirety of Ripley County before lifting on the SW side of Poplar Bluff. A destructive downburst in Dexter transitioned into an EF-2 tornado that tracked northeastward to southeast of Morley in Scott County. An EF-3 tornado that began in far eastern Stoddard County moved northeastward through Sikeston to Diehlstadt with widespread damage in Sikeston. One person (43m, indirect) in Southeast Sikeston lost his life due to a falling tree branch during cleanup. Another person (51f, indirect) in Morehouse died as a result of an unattended candle, used for lighting during the resulting power outage, causing a house fire. Flash flooding occurred in several counties in SE Missouri as a result of high rain rates with the first round of storms, with late morning storms extending flood duration. A majority of Ripley, Butler, Stoddard, and New Madrid Counties were without power as of late morning, with significant outages also occurring in Wayne, Scott, and Mississippi Counties.||Heading into the evening, MLCAPE values at 1800CST were 3500-4500 J/kg in SE Missouri. For SE Missouri, effective bulk shear rose to 45-55 kts, with SRH around 200-250 m2/s2 and STP of 2-4. 0-1 km shear was 15-20 kts. Mid-level lapse rates were 7-7.5 C/km. DCAPE of 1200-1500 J/kg provided ample opportunity for downburst winds.||Late afternoon to early evening supercells were mainly in S Illinois and W Kentucky. The few in SE Missouri approached far western counties. After several chaser videos of tornadoes west of Carter County, the cold front caught up to the storm and Carter County primarily had straight-line wind damage as a result, with a brief EF-0 tornado. Another tornado, an EF-1, entered Bollinger County southeast of Marquand. Several straight-line wind reports were received, along with more flash flooding as lingering high water and saturated soils from the day were quickly reinvigorated. 2-5 inches of rain fell across the southern two rows of counties, with some of the highest rainfall totals near the Black River and south of Cape Girardeau. More power outages occurred with Carter and Bollinger County outages, along with the seven counties from the morning with substantial outage numbers, continuing through the night. The Black River briefly flooded in Poplar Bluff following this storm.",201
1188473,SCOTT CO.,SIKESTON,05/26/2024,625,Tornado, ,EF2,0,0,1400000,0,MO,CST-6, ,191491,C,201,PAH,0,0,NWS Storm Survey, ,11.49,300,1,SW,0,S,DIEHLSTADT,05/26/2024,635,36.8669,-89.5995,36.9631,-89.4299,"An EF-3 tornado (max EF-2 for this second Scott County portion) formed in Stoddard County, then tracked northeastward through New Madrid County into Scott County at Butler St in southwest Sikeston, then crossing back briefly into New Madrid County, re-entering Scott County near the intersection of Montgomery St and W Murray Ln. The tornado did extensive and severe tree damage through the south side of Sikeston. Approaching and crossing Malone Ave, the tornado removed part of the roof of a school building and a nearby former farm supply store, where cinder block walls also collapsed. North of Malone Ave, the tornado collapsed a tall wooden light pole at a ball field, and removed most of the roof of a house. The tornado turned more northeast as it exited Sikeston, doing damage to trees, power lines, and outbuildings before ending in the community of Diehlstadt. Peak winds for this second Scott County portion were 120 mph.","The second major severe weather outbreak for the month occurred on the 26th for the Quad State region. On the synoptic scale, a shortwave trough centered in the middle of the country with a 60 kt mid-level jet moved across northern Arkansas. A weak surface low was moving into SE Missouri during the morning with a secondary low located further northwest. A warm frontal boundary was draped across our area. A bowing line progressed east across SE Missouri into W Kentucky and far S Illinois between 0500-1000CST, followed by a mostly sub-severe second line that exited the region by 1300CST. The environment recovered producing fuel for more severe storms, starting with supercells 1800-2100CST with a line of storms moving east-southeastward across the entire Quad State after 1900CST, crossing through by midnight. Across the Quad State, this event produced the record for most tornado track miles in a single day in office history, along with the second most warnings issued in a day (just behind the May 8, 2024 event). Widespread straight-line wind and tornado damage resulted in over 100,000 customers without power across the Quad State. ||For the morning, MLCAPE values at 0700CST were 1000-2500 J/kg in SE Missouri. Effective bulk shear was 40-50 kts with STP of 1-3. Precipitable water was 1.6-1.9 inches, allowing for torrential rainfall rates.||The morning round of storms produced widespread straight-line wind damage across the southernmost portions of SE Missouri, especially Ripley to Stoddard Counties. Three strong tornadoes occurred during the early morning in SE Missouri. The first was a long-track EF-2 tornado beginning in Oregon County, then crossed the entirety of Ripley County before lifting on the SW side of Poplar Bluff. A destructive downburst in Dexter transitioned into an EF-2 tornado that tracked northeastward to southeast of Morley in Scott County. An EF-3 tornado that began in far eastern Stoddard County moved northeastward through Sikeston to Diehlstadt with widespread damage in Sikeston. One person (43m, indirect) in Southeast Sikeston lost his life due to a falling tree branch during cleanup. Another person (51f, indirect) in Morehouse died as a result of an unattended candle, used for lighting during the resulting power outage, causing a house fire. Flash flooding occurred in several counties in SE Missouri as a result of high rain rates with the first round of storms, with late morning storms extending flood duration. A majority of Ripley, Butler, Stoddard, and New Madrid Counties were without power as of late morning, with significant outages also occurring in Wayne, Scott, and Mississippi Counties.||Heading into the evening, MLCAPE values at 1800CST were 3500-4500 J/kg in SE Missouri. For SE Missouri, effective bulk shear rose to 45-55 kts, with SRH around 200-250 m2/s2 and STP of 2-4. 0-1 km shear was 15-20 kts. Mid-level lapse rates were 7-7.5 C/km. DCAPE of 1200-1500 J/kg provided ample opportunity for downburst winds.||Late afternoon to early evening supercells were mainly in S Illinois and W Kentucky. The few in SE Missouri approached far western counties. After several chaser videos of tornadoes west of Carter County, the cold front caught up to the storm and Carter County primarily had straight-line wind damage as a result, with a brief EF-0 tornado. Another tornado, an EF-1, entered Bollinger County southeast of Marquand. Several straight-line wind reports were received, along with more flash flooding as lingering high water and saturated soils from the day were quickly reinvigorated. 2-5 inches of rain fell across the southern two rows of counties, with some of the highest rainfall totals near the Black River and south of Cape Girardeau. More power outages occurred with Carter and Bollinger County outages, along with the seven counties from the morning with substantial outage numbers, continuing through the night. The Black River briefly flooded in Poplar Bluff following this storm.",202
1175165,WRIGHT CO.,DAWSON,05/26/2024,1611,Tornado, ,EF1,0,0,15000,0,MO,CST-6, ,190865,C,229,SGF,0,0,NWS Storm Survey, ,3.04,400,2,NNE,4,SSE,GRAFF,05/26/2024,1616,37.2716,-92.3083,37.27,-92.253,"A NWS Storm Survey found that an EF-1 tornado with maximum wind speeds of 100 mph caused extensive tree damage with numerous trees uprooted or snapped in Wright County before the tornado continued into Texas County.","A second round of severe thunderstorms occurred during the afternoon and evening on May 26, 2024. Supercell thunderstorms initialized over central Missouri and spread southward as rapid destabilization occurred along and east of Highway 65. 40-55 knots of deep layer shear combined with steep mid-level lapse rates and sufficient instability primed the atmosphere to produce all modes of severe weather. This included hail up to 4 inches in diameter, which caused extensive damage to cars and roofs in Webster County, as well as damaging winds and flooding. Four tornadoes touched down, including an EF-2 tornado in Shannon County, and an EF-3 tornado in Howell and Shannon counties.",203
1175166,TEXAS CO.,FOWLER,05/26/2024,1616,Tornado, ,EF1,0,0,500000,0,MO,CST-6, ,190865,C,215,SGF,0,0,NWS Storm Survey, ,11.2,400,3,NNW,2,NW,SIMMONS,05/26/2024,1638,37.27,-92.253,37.2511,-92.0508,"A NWS Storm Survey found that an EF-1 tornado with maximum wind speeds of 100 mph caused extensive tree damage with numerous trees uprooted or snapped. This tornado started north of Dawson in eastern Wright County and tracked east into Texas County where five outbuildings were heavily damaged or destroyed with two homes sustaining roof damage.  The tornado lifted 7 miles southwest of Houston in Texas County.","A second round of severe thunderstorms occurred during the afternoon and evening on May 26, 2024. Supercell thunderstorms initialized over central Missouri and spread southward as rapid destabilization occurred along and east of Highway 65. 40-55 knots of deep layer shear combined with steep mid-level lapse rates and sufficient instability primed the atmosphere to produce all modes of severe weather. This included hail up to 4 inches in diameter, which caused extensive damage to cars and roofs in Webster County, as well as damaging winds and flooding. Four tornadoes touched down, including an EF-2 tornado in Shannon County, and an EF-3 tornado in Howell and Shannon counties.",204
1175169,HOWELL CO.,TRASK,05/26/2024,1639,Tornado, ,EF3,0,5,1500000,0,MO,CST-6, ,190865,C,91,SGF,0,0,NWS Storm Survey, ,7.32,750,3,NNE,4,E,MOUNTAIN VIEW,05/26/2024,1653,37.0177,-91.7876,37.004,-91.656,"NWS Storm Survey concluded that a low end EF-3 tornado with peak wind speeds near 140 mph started 7 miles west northwest of Mountain View in Howell County and travelled east for almost 13 miles before lifting north of Montier in Shannon County. This storm in Howell County severely damaged three homes and completely destroyed a manufactured home, damaged several businesses, and multiple outbuildings were also heavily damaged or destroyed before moving into Shannon County.","A second round of severe thunderstorms occurred during the afternoon and evening on May 26, 2024. Supercell thunderstorms initialized over central Missouri and spread southward as rapid destabilization occurred along and east of Highway 65. 40-55 knots of deep layer shear combined with steep mid-level lapse rates and sufficient instability primed the atmosphere to produce all modes of severe weather. This included hail up to 4 inches in diameter, which caused extensive damage to cars and roofs in Webster County, as well as damaging winds and flooding. Four tornadoes touched down, including an EF-2 tornado in Shannon County, and an EF-3 tornado in Howell and Shannon counties.",205
1181710,JEFFERSON CO.,PAULINA HILLS,05/26/2024,1644,Tornado, ,EF0,0,0,10000,0,MO,CST-6, ,190881,C,99,LSX,0,0,NWS Storm Survey, ,0.21,100,1,NW,1,NNW,PAULINA HILLS,05/26/2024,1645,38.477,-90.439,38.479,-90.436,"A tornado touched down at the intersection of Highway 141 and Fiedler Lane blowing down a traffic light. As it tracked to the northeast it caused some minor siding damage to one house, uprooted at tree and blew down several large tree limbs. Further northeast it uprooted a large tree that landed on a house causing some porch and moderate roof damage. The tornado then lifted and dissipated. Overall, the tornado was rated EF0 with a path length of 0.21 miles and a max path width of 100 yards. No deaths or injuries were reported.","During the afternoon and early evening of May 26, 2024, ten tornadoes touched down in the St. Louis metropolitan area and southwest Illinois from a mix of supercells and QLCS modes. This occurred alongside numerous reports of large hail of up to 2.5 inches in diameter and damaging winds of up to 81 mph. Thankfully, there were no reported injuries or fatalities with these thunderstorms.",206
1181698,ST. LOUIS CO.,MATTESE,05/26/2024,1648,Tornado, ,EF1,0,0,30000,0,MO,CST-6, ,190881,C,189,LSX,0,0,NWS Storm Survey, ,5.34,172,1,WNW,1,N,CLIFF CAVE,05/26/2024,1657,38.485,-90.3757,38.4642,-90.2811,"A tornado touched down on East Lane, about 2.4 miles southwest of the I-270/I-55 interchange in southern St. Louis County and tracked to the southeast. It snapped off numerous tree limbs, uprooted several large trees and caused minor damage to roofs and siding on a couple of houses. However, one house sustained moderate damage when the roof over the carport was lifted off and dropped just to the left of the house. The tornado then crossed I-55. Between I-55 and the Mississippi River, just numerous snapped tree limbs and uprooted trees were noted as it moved through Oakville. Then the tornado crossed the Mississippi River into Monroe County, Illinois. The tornado was rated EF1 in St. Louis County with a path length of 5.34 miles and a max path width of 172 yards.","During the afternoon and early evening of May 26, 2024, ten tornadoes touched down in the St. Louis metropolitan area and southwest Illinois from a mix of supercells and QLCS modes. This occurred alongside numerous reports of large hail of up to 2.5 inches in diameter and damaging winds of up to 81 mph. Thankfully, there were no reported injuries or fatalities with these thunderstorms.",207
1175170,SHANNON CO.,TERESITA,05/26/2024,1653,Tornado, ,EF3,0,0,50000,0,MO,CST-6, ,190865,C,203,SGF,0,0,NWS Storm Survey, ,5.1,750,2,NW,3,NNE,MONTIER,05/26/2024,1705,37.004,-91.656,37.0186,-91.5654,"NWS Storm Survey concluded that a low end EF-3 tornado with peak wind speeds near 140 mph caused damage to homes and businesses in Howell County before moving into Shannon County and lifting north of Montier in Shannon County.  The tornado in Shannon County uprooted or snapped numerous trees and damaged several outbuildings.","A second round of severe thunderstorms occurred during the afternoon and evening on May 26, 2024. Supercell thunderstorms initialized over central Missouri and spread southward as rapid destabilization occurred along and east of Highway 65. 40-55 knots of deep layer shear combined with steep mid-level lapse rates and sufficient instability primed the atmosphere to produce all modes of severe weather. This included hail up to 4 inches in diameter, which caused extensive damage to cars and roofs in Webster County, as well as damaging winds and flooding. Four tornadoes touched down, including an EF-2 tornado in Shannon County, and an EF-3 tornado in Howell and Shannon counties.",208
1175167,SHANNON CO.,BARTLETT,05/26/2024,1712,Tornado, ,EF2,0,0,75000,0,MO,CST-6, ,190865,C,203,SGF,0,0,NWS Storm Survey, ,3.22,250,2,W,1,SE,BARTLETT,05/26/2024,1721,37.0055,-91.4618,36.9893,-91.4071,"NWS storm survey concluded an EF2 tornado with peak winds near 125 mph started 2 miles northeast of Birch Tree and travelled east southeast for just over 3 miles before lifting 4 miles east of Birch Tree. The tornado crossed Highway 60 just east of County Road 421. This tornado removed the roof of one home and destroyed a saw mill. Numerous trees were also uprooted or snapped along the path of the tornado.","A second round of severe thunderstorms occurred during the afternoon and evening on May 26, 2024. Supercell thunderstorms initialized over central Missouri and spread southward as rapid destabilization occurred along and east of Highway 65. 40-55 knots of deep layer shear combined with steep mid-level lapse rates and sufficient instability primed the atmosphere to produce all modes of severe weather. This included hail up to 4 inches in diameter, which caused extensive damage to cars and roofs in Webster County, as well as damaging winds and flooding. Four tornadoes touched down, including an EF-2 tornado in Shannon County, and an EF-3 tornado in Howell and Shannon counties.",209
1175168,SHANNON CO.,BARTLETT,05/26/2024,1720,Tornado, ,EF0,0,0,20000,0,MO,CST-6, ,190865,C,203,SGF,0,0,NWS Storm Survey, ,1.74,75,1,E,3,SW,WINONA,05/26/2024,1723,37.0006,-91.4019,36.9983,-91.3705,"A NWS Storm Survey concluded that a brief EF-0 tornado with peak winds near 80 mph tracked east just to the north of Highway 60 between Birch Tree and Winona. The tornado travelled east just to the north of Highway 60 for less than a mile, uprooting or snapping several trees.","A second round of severe thunderstorms occurred during the afternoon and evening on May 26, 2024. Supercell thunderstorms initialized over central Missouri and spread southward as rapid destabilization occurred along and east of Highway 65. 40-55 knots of deep layer shear combined with steep mid-level lapse rates and sufficient instability primed the atmosphere to produce all modes of severe weather. This included hail up to 4 inches in diameter, which caused extensive damage to cars and roofs in Webster County, as well as damaging winds and flooding. Four tornadoes touched down, including an EF-2 tornado in Shannon County, and an EF-3 tornado in Howell and Shannon counties.",210
1181699,REYNOLDS CO.,REDFORD,05/26/2024,1744,Tornado, ,EF0,0,0,0,0,MO,CST-6, ,190881,C,179,LSX,0,0,NWS Storm Survey, ,3.27,276,2,SE,4,E,REDFORD,05/26/2024,1746,37.3096,-90.8999,37.3294,-90.8477,"A tornado touched down at the intersection of Highway K and County Road 310, almost a mile south of Redford, snapping off several large tree limbs. Then the tornado tracked to the northeast. More large tree limbs were snapped off as it crossed Highway O just east of Redford. As it approached Highway K again, it snapped off more large tree limbs before lifting and dissipating around 2.8 miles east northeast of Redford. Overall, the tornado was rated EF0 with a path length of 3.27 miles and a max path width of 276 yards. No deaths or injuries were reported.","During the afternoon and early evening of May 26, 2024, ten tornadoes touched down in the St. Louis metropolitan area and southwest Illinois from a mix of supercells and QLCS modes. This occurred alongside numerous reports of large hail of up to 2.5 inches in diameter and damaging winds of up to 81 mph. Thankfully, there were no reported injuries or fatalities with these thunderstorms.",211
1181700,REYNOLDS CO.,REDFORD,05/26/2024,1751,Tornado, ,EF0,0,0,0,0,MO,CST-6, ,190881,C,179,LSX,0,0,NWS Storm Survey, ,1.17,50,8,E,9,E,REDFORD,05/26/2024,1752,37.324,-90.772,37.328,-90.751,"A tornado touched down along Highway K in far eastern Reynolds County, MO, producing minor tree damage before moving into Iron County. The tornado was rated EF0 with a path length of 1.17 miles and a max path width of 50 yards. No deaths or injuries were reported.","During the afternoon and early evening of May 26, 2024, ten tornadoes touched down in the St. Louis metropolitan area and southwest Illinois from a mix of supercells and QLCS modes. This occurred alongside numerous reports of large hail of up to 2.5 inches in diameter and damaging winds of up to 81 mph. Thankfully, there were no reported injuries or fatalities with these thunderstorms.",212
1181702,IRON CO.,ANNAPOLIS,05/26/2024,1752,Tornado, ,EF0,0,0,500,0,MO,CST-6, ,190881,C,93,LSX,0,0,NWS Storm Survey, ,11.25,167,3,SSW,1,N,BRUNOT,05/26/2024,1804,37.328,-90.751,37.34,-90.549,"The tornado tracked east into southern Iron County and then south of Annapolis, where it continued to produce minor tree damage and caused minor damage to the roof panels of a farm outbuilding on County Road 165 and Highway F. From there, the tornado continued into Madison County. The tornado was rated EF0 with a path length of 11.25 miles and a max path width of 167 yards. No deaths or injuries were reported.","During the afternoon and early evening of May 26, 2024, ten tornadoes touched down in the St. Louis metropolitan area and southwest Illinois from a mix of supercells and QLCS modes. This occurred alongside numerous reports of large hail of up to 2.5 inches in diameter and damaging winds of up to 81 mph. Thankfully, there were no reported injuries or fatalities with these thunderstorms.",213
1181705,REYNOLDS CO.,EXCHANGE,05/26/2024,1753,Tornado, ,EF0,0,0,500,0,MO,CST-6, ,190881,C,179,LSX,0,0,NWS Storm Survey, ,4.47,279,1,N,2,NE,ELLINGTON,05/26/2024,1757,37.2468,-91.0312,37.2738,-90.9587,"A tornado touched down north of Ellington along Highway F, causing minor tree damage. The tornado moved northeastward crossing Highway Y where it produced minor roof damage to an outbuilding. It then dissipated along Highway 21 while producing minor tree damage along its path. Overall, the tornado was rated EF0 with a path length of 4.47 miles and a max path width of 279 yards. No deaths or injuries were reported.","During the afternoon and early evening of May 26, 2024, ten tornadoes touched down in the St. Louis metropolitan area and southwest Illinois from a mix of supercells and QLCS modes. This occurred alongside numerous reports of large hail of up to 2.5 inches in diameter and damaging winds of up to 81 mph. Thankfully, there were no reported injuries or fatalities with these thunderstorms.",214
1188169,CARTER CO.,FREMONT,05/26/2024,1754,Tornado, ,EF0,0,0,1000,0,MO,CST-6, ,191491,C,35,PAH,0,0,NWS Storm Survey, ,0.2,50,4,ENE,4,ENE,FREMONT,05/26/2024,1755,36.9695,-91.1025,36.9696,-91.0989,"An eyewitness report spotted a tornado that briefly touched down north of U.S. 60 to the west of County Rd 3277, approximately 5 miles WSW of Van Buren. Drone footage observed some tree damage in this area.","The second major severe weather outbreak for the month occurred on the 26th for the Quad State region. On the synoptic scale, a shortwave trough centered in the middle of the country with a 60 kt mid-level jet moved across northern Arkansas. A weak surface low was moving into SE Missouri during the morning with a secondary low located further northwest. A warm frontal boundary was draped across our area. A bowing line progressed east across SE Missouri into W Kentucky and far S Illinois between 0500-1000CST, followed by a mostly sub-severe second line that exited the region by 1300CST. The environment recovered producing fuel for more severe storms, starting with supercells 1800-2100CST with a line of storms moving east-southeastward across the entire Quad State after 1900CST, crossing through by midnight. Across the Quad State, this event produced the record for most tornado track miles in a single day in office history, along with the second most warnings issued in a day (just behind the May 8, 2024 event). Widespread straight-line wind and tornado damage resulted in over 100,000 customers without power across the Quad State. ||For the morning, MLCAPE values at 0700CST were 1000-2500 J/kg in SE Missouri. Effective bulk shear was 40-50 kts with STP of 1-3. Precipitable water was 1.6-1.9 inches, allowing for torrential rainfall rates.||The morning round of storms produced widespread straight-line wind damage across the southernmost portions of SE Missouri, especially Ripley to Stoddard Counties. Three strong tornadoes occurred during the early morning in SE Missouri. The first was a long-track EF-2 tornado beginning in Oregon County, then crossed the entirety of Ripley County before lifting on the SW side of Poplar Bluff. A destructive downburst in Dexter transitioned into an EF-2 tornado that tracked northeastward to southeast of Morley in Scott County. An EF-3 tornado that began in far eastern Stoddard County moved northeastward through Sikeston to Diehlstadt with widespread damage in Sikeston. One person (43m, indirect) in Southeast Sikeston lost his life due to a falling tree branch during cleanup. Another person (51f, indirect) in Morehouse died as a result of an unattended candle, used for lighting during the resulting power outage, causing a house fire. Flash flooding occurred in several counties in SE Missouri as a result of high rain rates with the first round of storms, with late morning storms extending flood duration. A majority of Ripley, Butler, Stoddard, and New Madrid Counties were without power as of late morning, with significant outages also occurring in Wayne, Scott, and Mississippi Counties.||Heading into the evening, MLCAPE values at 1800CST were 3500-4500 J/kg in SE Missouri. For SE Missouri, effective bulk shear rose to 45-55 kts, with SRH around 200-250 m2/s2 and STP of 2-4. 0-1 km shear was 15-20 kts. Mid-level lapse rates were 7-7.5 C/km. DCAPE of 1200-1500 J/kg provided ample opportunity for downburst winds.||Late afternoon to early evening supercells were mainly in S Illinois and W Kentucky. The few in SE Missouri approached far western counties. After several chaser videos of tornadoes west of Carter County, the cold front caught up to the storm and Carter County primarily had straight-line wind damage as a result, with a brief EF-0 tornado. Another tornado, an EF-1, entered Bollinger County southeast of Marquand. Several straight-line wind reports were received, along with more flash flooding as lingering high water and saturated soils from the day were quickly reinvigorated. 2-5 inches of rain fell across the southern two rows of counties, with some of the highest rainfall totals near the Black River and south of Cape Girardeau. More power outages occurred with Carter and Bollinger County outages, along with the seven counties from the morning with substantial outage numbers, continuing through the night. The Black River briefly flooded in Poplar Bluff following this storm.",215
1181703,MADISON CO.,FARO,05/26/2024,1804,Tornado, ,EF0,0,0,0,0,MO,CST-6, ,190881,C,123,LSX,0,0,NWS Storm Survey, ,5.81,50,5,SW,1,S,SACO,05/26/2024,1811,37.34,-90.549,37.353,-90.448,"The tornado continued into Madison County where it passed north of Beulah and south of Shelton Ford, only producing minor tree damage prior to dissipating south of Saco. The tornado was rated EF0 in Madison County with a path length of 5.81 miles and a max path width of 50 yards. No deaths or injuries were reported.","During the afternoon and early evening of May 26, 2024, ten tornadoes touched down in the St. Louis metropolitan area and southwest Illinois from a mix of supercells and QLCS modes. This occurred alongside numerous reports of large hail of up to 2.5 inches in diameter and damaging winds of up to 81 mph. Thankfully, there were no reported injuries or fatalities with these thunderstorms.",216
1181707,MADISON CO.,MARQUAND,05/26/2024,1825,Tornado, ,EF0,0,0,0,0,MO,CST-6, ,190881,C,123,LSX,0,0,NWS Storm Survey, ,1.08,250,0,ESE,1,ESE,MARQUAND,05/26/2024,1826,37.427,-90.1639,37.4246,-90.1447,"A tornado touched down in Marquand (WFO LSX) where several tree limbs were broken. The tornado traveled southeast into Bollinger County (WFO PAH). The tornado was rated EF0 in Madison County with a path length of 1.08 miles and a max path width of 250 yards. No deaths or injuries were reported.","During the afternoon and early evening of May 26, 2024, ten tornadoes touched down in the St. Louis metropolitan area and southwest Illinois from a mix of supercells and QLCS modes. This occurred alongside numerous reports of large hail of up to 2.5 inches in diameter and damaging winds of up to 81 mph. Thankfully, there were no reported injuries or fatalities with these thunderstorms.",217
1188489,BOLLINGER CO.,GRISHAM,05/26/2024,1826,Tornado, ,EF1,0,0,70000,0,MO,CST-6, ,191491,C,17,PAH,0,0,NWS Storm Survey, ,4.23,250,4,NW,3,W,HURRICANE,05/26/2024,1830,37.4248,-90.145,37.4151,-90.0688,"An EF-1 tornado began in Marquand in Madison County, then traveled southeast into Bollinger County near County Rd 846, causing uprooted trees and large broken branches. It crossed County Rd 844, and then went on to cause a swath of substantial tree damage (snapped and uprooted trees) near Crooked Creek. The tornado then moved in a more easterly direction south of the Hawn Creek Access area, before crossing County Rd 848. A home had part of its porch lifted up and damaged in this location along with large tree limbs broken. The tornado then caused a fairly decent swath of tree damage in some forested areas north of County Rd 846/Hwy 00. At the end of the tornado track, the roof of a barn was destroyed and the debris was tossed onto the adjacent home, causing roof damage. Estimated peak winds for the Bollinger County portion of this tornado, and the tornado as a whole, were 100 mph.","The second major severe weather outbreak for the month occurred on the 26th for the Quad State region. On the synoptic scale, a shortwave trough centered in the middle of the country with a 60 kt mid-level jet moved across northern Arkansas. A weak surface low was moving into SE Missouri during the morning with a secondary low located further northwest. A warm frontal boundary was draped across our area. A bowing line progressed east across SE Missouri into W Kentucky and far S Illinois between 0500-1000CST, followed by a mostly sub-severe second line that exited the region by 1300CST. The environment recovered producing fuel for more severe storms, starting with supercells 1800-2100CST with a line of storms moving east-southeastward across the entire Quad State after 1900CST, crossing through by midnight. Across the Quad State, this event produced the record for most tornado track miles in a single day in office history, along with the second most warnings issued in a day (just behind the May 8, 2024 event). Widespread straight-line wind and tornado damage resulted in over 100,000 customers without power across the Quad State. ||For the morning, MLCAPE values at 0700CST were 1000-2500 J/kg in SE Missouri. Effective bulk shear was 40-50 kts with STP of 1-3. Precipitable water was 1.6-1.9 inches, allowing for torrential rainfall rates.||The morning round of storms produced widespread straight-line wind damage across the southernmost portions of SE Missouri, especially Ripley to Stoddard Counties. Three strong tornadoes occurred during the early morning in SE Missouri. The first was a long-track EF-2 tornado beginning in Oregon County, then crossed the entirety of Ripley County before lifting on the SW side of Poplar Bluff. A destructive downburst in Dexter transitioned into an EF-2 tornado that tracked northeastward to southeast of Morley in Scott County. An EF-3 tornado that began in far eastern Stoddard County moved northeastward through Sikeston to Diehlstadt with widespread damage in Sikeston. One person (43m, indirect) in Southeast Sikeston lost his life due to a falling tree branch during cleanup. Another person (51f, indirect) in Morehouse died as a result of an unattended candle, used for lighting during the resulting power outage, causing a house fire. Flash flooding occurred in several counties in SE Missouri as a result of high rain rates with the first round of storms, with late morning storms extending flood duration. A majority of Ripley, Butler, Stoddard, and New Madrid Counties were without power as of late morning, with significant outages also occurring in Wayne, Scott, and Mississippi Counties.||Heading into the evening, MLCAPE values at 1800CST were 3500-4500 J/kg in SE Missouri. For SE Missouri, effective bulk shear rose to 45-55 kts, with SRH around 200-250 m2/s2 and STP of 2-4. 0-1 km shear was 15-20 kts. Mid-level lapse rates were 7-7.5 C/km. DCAPE of 1200-1500 J/kg provided ample opportunity for downburst winds.||Late afternoon to early evening supercells were mainly in S Illinois and W Kentucky. The few in SE Missouri approached far western counties. After several chaser videos of tornadoes west of Carter County, the cold front caught up to the storm and Carter County primarily had straight-line wind damage as a result, with a brief EF-0 tornado. Another tornado, an EF-1, entered Bollinger County southeast of Marquand. Several straight-line wind reports were received, along with more flash flooding as lingering high water and saturated soils from the day were quickly reinvigorated. 2-5 inches of rain fell across the southern two rows of counties, with some of the highest rainfall totals near the Black River and south of Cape Girardeau. More power outages occurred with Carter and Bollinger County outages, along with the seven counties from the morning with substantial outage numbers, continuing through the night. The Black River briefly flooded in Poplar Bluff following this storm.",218
